query_id,method,difficulty_bucket,distance_bin_key,success,feasible,total_time_s,total_expansions,path_length_m,reference_path_length_m,path_inflation_ratio,direction_switches,mean_abs_curvature,min_clearance_m,collision_violation_count,fallback_f1_count,fallback_f2_count,fallback_f3_count,fallback_triggered,subgoal_reachable_count,subgoal_attempt_count,subgoal_reachability_rate,analytic_operator,analytic_attempts,analytic_successes,analytic_failure_count,rl_attempts,rl_successes,rs_attempts,nn_forward_time_s,fallback_to_primitives_count,rollout_protocol,collision_checker,rl_rollout_steps,rl_rollout_collision_checks,rl_rollout_sample_time_s,rl_rollout_collision_time_s,terminal_rs_time_s,terminal_rs_success_count,terminal_rs_used_count,terminal_rs_action_count,bc_checkpoint,bc_checkpoint_sha256,rl_rs_checkpoint,rl_rs_checkpoint_sha256,failure_reason,metadata
complex_s03_q0024,ha_rl_rs_ppo,Complex,d08_12,False,False,7.987586700008251,0,,8.16527431356085,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20390710, ""query_seed"": 20391710, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s03_q0025,ha_rl_rs_ppo,Complex,d12_16,False,False,7.9883033310761675,0,,14.774200485985029,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20390710, ""query_seed"": 20391711, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s03_q0026,ha_rl_rs_ppo,Complex,d16_20,False,False,7.988879957003519,0,,16.86688025719791,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20390710, ""query_seed"": 20391712, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s03_q0027,ha_rl_rs_ppo,Complex,d20_inf,False,False,7.989380641025491,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20390710, ""query_seed"": 20391713, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s03_q0028,ha_rl_rs_ppo,Complex,d08_12,False,False,7.989909194991924,0,,10.873801171785729,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20390710, ""query_seed"": 20391714, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s03_q0029,ha_rl_rs_ppo,Complex,d12_16,False,False,8.542536124004982,0,,14.53721014007113,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20390711, ""query_seed"": 20391711, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s03_q0030,ha_rl_rs_ppo,Complex,d16_20,False,False,8.543265070067719,0,,17.03968435442728,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20390711, ""query_seed"": 20391712, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s03_q0031,ha_rl_rs_ppo,Complex,d20_inf,False,False,8.54382387700025,0,,21.121586686790607,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20390711, ""query_seed"": 20391713, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s04_q0032,ha_rl_rs_ppo,Complex,d08_12,False,False,9.123451789026149,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20400710, ""query_seed"": 20401710, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s04_q0033,ha_rl_rs_ppo,Complex,d12_16,False,False,9.124210675014183,0,,15.450182822128278,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20400710, ""query_seed"": 20401711, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s04_q0034,ha_rl_rs_ppo,Complex,d16_20,False,False,9.12484874308575,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20400710, ""query_seed"": 20401712, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s04_q0035,ha_rl_rs_ppo,Complex,d20_inf,False,False,9.12537154799793,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20400710, ""query_seed"": 20401713, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s04_q0036,ha_rl_rs_ppo,Complex,d08_12,False,False,9.125871720025316,0,,,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d02"", ""map_seed"": 20400710, ""query_seed"": 20401714, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s04_q0037,ha_rl_rs_ppo,Complex,d12_16,False,False,10.730756013072096,0,,14.145704189031836,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d03"", ""map_seed"": 20400711, ""query_seed"": 20401711, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
complex_s04_q0038,ha_rl_rs_ppo,Complex,d16_20,False,False,10.731452152016573,0,,18.472660709142755,,0,,,0,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,m3_exception:ModuleNotFoundError,"{""profile_name"": ""complex_d04"", ""map_seed"": 20400711, ""query_seed"": 20401712, ""exception_type"": ""ModuleNotFoundError"", ""exception_message"": ""No module named 'gymnasium'"", ""traceback"": ""Traceback (most recent call last):\n  File \""<stdin>\"", line 137, in <module>\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 774, in _run_hybrid_a_operator\n    analytic_expansion_operator = _load_module2_rl_rs_operator(cfg)\n                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 876, in _load_module2_rl_rs_operator\n    return load_rl_rs_funnel_operator_from_checkpoint(\n           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/main_evaluation.py\"", line 925, in load_rl_rs_funnel_operator_from_checkpoint\n    from forest_n3p.rl_rs.checkpoint_operator import load_rl_rs_funnel_operator_from_checkpoint as _load\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/__init__.py\"", line 9, in <module>\n    from forest_n3p.rl_rs.checkpoint_operator import (\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/checkpoint_operator.py\"", line 11, in <module>\n    from forest_n3p.rl_rs.training_logging import file_sha256\n  File \""/home/ubuntu/ForestNav/2_experiment/forest_n3p/rl_rs/training_logging.py\"", line 12, in <module>\n    import gymnasium as gym\nModuleNotFoundError: No module named 'gymnasium'\n""}"
