arxiv_id,citation_key,title,authors_short,year,direction_tag,status,source,reason,size_bytes,lines,sections,formulas,pdf_path,md_path
2409.15671,Reed2024Autonomous,Autonomous Hiking Trail Navigation via Semantic Segmentation and Geometric Analysis,Camndon Reed et al.,2024,O_dense_forest_narrow_passage,success,arxiv-e-print,,35223,187,9,81,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Reed2024Autonomous.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Reed2024Autonomous.md
2409.17995,Beyer2024Joint,Joint Localization and Planning using Diffusion,L. Lao Beyer et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,36585,266,15,142,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Beyer2024Joint.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Beyer2024Joint.md
2409.19543,Morozov2024MultiQuery,Multi-Query Shortest-Path Problem in Graphs of Convex Sets,Savva Morozov et al.,2024,I_corridor_planning,success,arxiv-e-print,,60242,359,26,314,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Morozov2024MultiQuery.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Morozov2024MultiQuery.md
2410.01925,Tremblay2024Topological,Topological mapping for traversability-aware long-range navigation in off-road terrain,Jean-François Tremblay et al.,2024,O_dense_forest_narrow_passage,success,arxiv-e-print,,31988,229,19,57,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Tremblay2024Topological.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Tremblay2024Topological.md
2410.03370,Philippe2024CollisionAware,Collision-Aware Traversability Analysis for Autonomous Vehicles in the Context of Agricultural Robotics,Florian Philippe et al.,2024,O_dense_forest_narrow_passage,success,arxiv-e-print,,34453,192,15,61,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Philippe2024CollisionAware.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Philippe2024CollisionAware.md
2410.04129,Rao2024Trajectory,Trajectory elongation strategies with minimum curvature discontinuities for a Dubins vehicle,Aditya K. Rao et al.,2024,K_dubins_reeds_shepp,success,arxiv-e-print,,80014,692,15,1013,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Rao2024Trajectory.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Rao2024Trajectory.md
2410.05079,Wang2024HENav,HE-Nav: A High-Performance and Efficient Navigation System for Aerial-Ground Robots in Cluttered Environments,Junming Wang et al.,2024,O_dense_forest_narrow_passage,success,arxiv-e-print,,40250,336,16,99,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wang2024HENav.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wang2024HENav.md
2410.07845,Dhonthi2024Autonomous,Autonomous Vehicles Path Planning under Temporal Logic Specifications,Akshay Dhonthi et al.,2024,G_subgoal_optimization,success,arxiv-e-print,,28849,187,8,146,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Dhonthi2024Autonomous.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Dhonthi2024Autonomous.md
2410.08909,Natarajan2024Implicit,Implicit Graph Search for Planning on Graphs of Convex Sets,Ramkumar Natarajan et al.,2024,I_corridor_planning,success,pymupdf4llm,,74453,699,28,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Natarajan2024Implicit.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Natarajan2024Implicit.md
2410.20230,Li2024FRTree,FRTree Planner: Robot Navigation in Cluttered and Unknown Environments with Tree of Free Regions,Yulin Li et al.,2024,G_subgoal_optimization,success,arxiv-e-print,,43490,227,14,205,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Li2024FRTree.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Li2024FRTree.md
2410.24205,Tahmasbi2024Zonal,Zonal RL-RRT: Integrated RL-RRT Path Planning with Collision Probability and Zone Connectivity,AmirMohammad Tahmasbi et al.,2024,D_asymptotically_optimal_sampling,success,arxiv-e-print,,49726,320,23,91,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Tahmasbi2024Zonal.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Tahmasbi2024Zonal.md
2411.08851,Solis2024Experiencebased,Experience-based Subproblem Planning for Multi-Robot Motion Planning,Irving Solis et al.,2024,N_path_repair,success,arxiv-e-print,,39788,273,20,97,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Solis2024Experiencebased.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Solis2024Experiencebased.md
2411.14086,Lu2024PathTracking,Path-Tracking Hybrid A* and Hierarchical MPC Framework for Autonomous Agricultural Vehicles,Mingke Lu et al.,2024,A_path_smoothing,success,arxiv-e-print,,59214,357,19,265,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Lu2024PathTracking.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Lu2024PathTracking.md
2411.14356,Xiang2024Learning,Learning Probabilistic Obstacle Spaces from Data-driven Uncertainty using Neural Networks,Jun Xiang et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,47473,405,24,100,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Xiang2024Learning.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Xiang2024Learning.md
2411.17902,Wilson2024NearestNeighbourless,Nearest-Neighbourless Asymptotically Optimal Motion Planning with Fully Connected Informed Trees (FCIT*),Tyler S. Wilson et al.,2024,Q_informed_sampling,success,pymupdf4llm,,43535,375,14,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Wilson2024NearestNeighbourless.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Wilson2024NearestNeighbourless.md
2411.18150,Schichler2024CostEffective,A Cost-Effective Approach to Smooth A* Path Planning for Autonomous Vehicles,Lukas Schichler et al.,2024,K_dubins_reeds_shepp,failed,pymupdf4llm,size<5000;lines<50,620,39,8,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Schichler2024CostEffective.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Schichler2024CostEffective.md
2411.18913,Garg2024Planning,Planning Shorter Paths in Graphs of Convex Sets by Undistorting Parametrized Configuration Spaces,Shruti Garg et al.,2024,I_corridor_planning,success,arxiv-e-print,,57432,290,24,112,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Garg2024Planning.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Garg2024Planning.md
2412.00597,Chen2024SplineFRIDA,"Spline-FRIDA: Towards Diverse, Humanlike Robot Painting Styles with a Sample-Efficient, Differentiable Brush Stroke Model",Lawrence Chen et al.,2024,R_surveys,success,arxiv-e-print,,48175,283,24,79,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chen2024SplineFRIDA.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chen2024SplineFRIDA.md
2412.03174,Kulathunga2024Resilient,Resilient Timed Elastic Band Planner for Collision-Free Navigation in Unknown Environments,Geesara Kulathunga et al.,2024,C_elastic_band,success,pymupdf4llm,,73784,488,20,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Kulathunga2024Resilient.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Kulathunga2024Resilient.md
2412.17993,Liang2024MultiAgent,Multi-Agent Path Finding in Continuous Spaces with Projected Diffusion Models,Jinhao Liang et al.,2024,L_learning_path_optimization,success,pymupdf4llm,,40294,450,24,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Liang2024MultiAgent.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Liang2024MultiAgent.md
2412.19948,Carvalho2024Motion,Motion Planning Diffusion: Learning and Adapting Robot Motion Planning with Diffusion Models,J. Carvalho et al.,2024,L_learning_path_optimization,success,arxiv-e-print,,115341,564,27,392,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Carvalho2024Motion.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Carvalho2024Motion.md
2301.01755,Hanover2023Autonomous,Autonomous Drone Racing: A Survey,Drew Hanover et al.,2023,R_surveys,success,arxiv-e-print,,123996,528,48,39,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Hanover2023Autonomous.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Hanover2023Autonomous.md
2301.08451,Yu2023Accelerating,Accelerating Multi-Agent Planning Using Graph Transformers with Bounded Suboptimality,Chenning Yu et al.,2023,E_bounded_suboptimal_search,success,arxiv-e-print,,34409,220,12,236,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Yu2023Accelerating.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Yu2023Accelerating.md
2301.10528,Avaei2023Incremental,An Incremental Inverse Reinforcement Learning Approach for Motion Planning with Separated Path and Velocity Preferences,Armin Avaei et al.,2023,J_homotopy_topology,success,arxiv-e-print,,69735,369,25,121,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Avaei2023Incremental.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Avaei2023Incremental.md
2301.13512,Mower2023OpTaS,OpTaS: An Optimization-based Task Specification Library for Trajectory Optimization and Model Predictive Control,Christopher E. Mower et al.,2023,B_trajectory_optimization,success,arxiv-e-print,,36953,292,23,60,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Mower2023OpTaS.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Mower2023OpTaS.md
2302.11114,Chen2023Samplingbased,Sampling-based path planning under temporal logic constraints with real-time adaptation,Yizhou Chen et al.,2023,Q_informed_sampling,success,arxiv-e-print,,47718,275,17,277,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chen2023Samplingbased.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chen2023Samplingbased.md
2302.11648,Swedeen2023Filletbased,Fillet-based RRT*: A Rapid Convergence Implementation of RRT* for Curvature Constrained Vehicles,James Swedeen et al.,2023,D_asymptotically_optimal_sampling,success,arxiv-e-print,,130155,1223,41,917,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Swedeen2023Filletbased.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Swedeen2023Filletbased.md
2302.11670,Swedeen2023Batch,Batch Informed Trees (BIT*),James Swedeen et al.,2023,D_asymptotically_optimal_sampling,success,arxiv-e-print,,52368,420,12,382,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Swedeen2023Batch.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Swedeen2023Batch.md
2302.12219,Dai2023Certified,Certified Polyhedral Decompositions of Collision-Free Configuration Space,Hongkai Dai et al.,2023,I_corridor_planning,success,arxiv-e-print,,267837,1471,36,752,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Dai2023Certified.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Dai2023Certified.md
2302.13026,Liu2023Homotopy,A Homotopy Invariant Based on Convex Dissection Topology and a Distance Optimal Path Planning Algorithm,Jinyuan Liu et al.,2023,C_elastic_band;J_homotopy_topology,success,arxiv-e-print,,94293,852,20,1099,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Liu2023Homotopy.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Liu2023Homotopy.md
2302.14422,Gaebert2023Paramater,Paramater Optimization for Manipulator Motion Planning using a Novel Benchmark Set,Carl Gaebert et al.,2023,O_dense_forest_narrow_passage,success,pymupdf4llm,,36580,338,14,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Gaebert2023Paramater.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Gaebert2023Paramater.md
2303.06737,Joshi2023NonTrivial,Non-Trivial Query Sampling For Efficient Learning To Plan,Sagar Suhas Joshi et al.,2023,L_learning_path_optimization,success,arxiv-e-print,,36747,317,12,280,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Joshi2023NonTrivial.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Joshi2023NonTrivial.md
2303.09477,Veerapaneni2023Learning,Learning Local Heuristics for Search-Based Navigation Planning,Rishi Veerapaneni et al.,2023,E_bounded_suboptimal_search,success,pymupdf4llm,,28020,219,15,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Veerapaneni2023Learning.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Veerapaneni2023Learning.md
2303.11279,Chung2023Distributed,Distributed Timed Elastic Band (DTEB) Planner: Trajectory Sharing and Collision Prediction for Multi-Robot Systems,Yiu Ming Chung et al.,2023,C_elastic_band,success,arxiv-e-print,,34963,396,14,88,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Chung2023Distributed.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Chung2023Distributed.md
2303.14502,Sathyamoorthy2023VERN,VERN: Vegetation-aware Robot Navigation in Dense Unstructured Outdoor Environments,Adarsh Jagan Sathyamoorthy et al.,2023,O_dense_forest_narrow_passage,success,arxiv-e-print,,42101,320,28,162,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Sathyamoorthy2023VERN.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Sathyamoorthy2023VERN.md
2304.00119,Tamizi2023Endtoend,End-to-end deep learning-based framework for path planning and collision checking: bin picking application,Mehran Ghafarian Tamizi et al.,2023,G_subgoal_optimization;L_learning_path_optimization,success,arxiv-e-print,,67212,412,14,101,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Tamizi2023Endtoend.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Tamizi2023Endtoend.md
2304.00790,Yang2023LQRCBFRRT,LQR-CBF-RRT*: Safe and Optimal Motion Planning,Guang Yang et al.,2023,Q_informed_sampling,success,arxiv-e-print,,49035,308,19,332,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Yang2023LQRCBFRRT.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Yang2023LQRCBFRRT.md
2304.00843,Zhang2023Hierarchical,A Hierarchical Multi-Vehicle Coordinated Motion Planning Method based on Interactive Spatio-Temporal Corridors,Xiang Zhang et al.,2023,I_corridor_planning,success,arxiv-e-print,,61172,492,20,201,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Zhang2023Hierarchical.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Zhang2023Hierarchical.md
2304.09462,Toumieh2023Decentralized,Decentralized Multi-Agent Planning for Multirotors: a Fully Online and Communication Latency Robust Approach,Charbel Toumieh,2023,I_corridor_planning,success,arxiv-e-print,,49268,294,21,227,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Toumieh2023Decentralized.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Toumieh2023Decentralized.md
2304.10984,Zheng2023IBBT,IBBT: Informed Batch Belief Trees for Motion Planning Under Uncertainty,Dongliang Zheng et al.,2023,Q_informed_sampling,success,arxiv-e-print,,42804,284,12,241,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Zheng2023IBBT.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Zheng2023IBBT.md
2304.14043,Bonetti2023Improved,Improved path planning algorithms for non-holonomic autonomous vehicles in industrial environments with narrow corridors: Roadmap Hybrid A* and Waypoints Hybrid B*. Roadmap hybrid A* and Waypoints hybrid A* Pseudocodes,Alessandro Bonetti et al.,2023,F_hybrid_astar,success,pymupdf4llm,,14681,203,10,0,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Bonetti2023Improved.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Bonetti2023Improved.md
2305.00271,Cao2023Path,Path Planning for Multiple Tethered Robots Using Topological Braids,Muqing Cao et al.,2023,J_homotopy_topology,success,arxiv-e-print,,47162,288,12,348,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Cao2023Path.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Cao2023Path.md
2305.08080,Patel2023Probabilistic,Probabilistic RRT Connect with intermediate goal selection for online planning of autonomous vehicles,Darshit Patel et al.,2023,G_subgoal_optimization,success,arxiv-e-print,,21972,205,8,74,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Patel2023Probabilistic.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Patel2023Probabilistic.md
2305.13783,Huang2023Deep,Deep Reinforcement Learning-based Multi-objective Path Planning on the Off-road Terrain Environment for Ground Vehicles,Shuqiao Huang et al.,2023,H_hierarchical_planning,success,arxiv-e-print,,42315,448,24,138,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/pdf/Huang2023Deep.pdf,/Users/sun/tongbu/study/phdproject/ForestNav/1_survey/papers/md/Huang2023Deep.md
